Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
2004-10-26 00:00:00;03:00:00;1;904.25;;5.482764634;787.25;125.5;819.5;45;1319;851.5;15.25000024;79.02499962;1.360535956
2004-10-26 00:00:00;04:00:00;0.95;851;;4.284650062;726.25;124;897.25;42;1276.75;799;15.00000024;77.875;1.319722215
2004-10-26 00:00:00;05:00:00;0.9;901.75;;5.94007506;809;138;835;46;1355.25;833.75;14.82500005;79.42500114;1.331164917
2004-10-26 00:00:00;06:00:00;1.4;980.75;;8.580855882;922.75;228;730;54;1424.75;956.25;15.6500001;76.97500038;1.359089891
2004-10-26 00:00:00;07:00:00;3;1266.5;;18.71173705;1260;383;571.5;82;1775.5;1259;16.20000029;75.89999962;1.387238447
2004-10-26 00:00:00;08:00:00;4.5;1392;;24.99593107;1429;581;468.5;93;1989.75;1494;16.32500029;75.94999886;1.399074089
2004-10-26 00:00:00;09:00:00;3.8;1307.5;;19.58341272;1284.75;545;521.5;95;1781;1457.5;17.72500038;70.64999962;1.420186742
2004-10-26 00:00:00;10:00:00;3.4;1312.5;;20.77186031;1317.75;593;511;120;1819.5;1490.75;18.32499981;67.59999847;1.410327479
2004-10-26 00:00:00;11:00:00;3.5;1350.25;;20.08395637;1298.75;602;518;132;1783.5;1560.25;20.07500029;62.02500057;1.440912549
2004-10-26 00:00:00;12:00:00;4.4;1476.75;;26.66643964;1470.75;624;455.25;146;2031;1750.25;22.57499981;54.52499962;1.473730516
2004-10-26 00:00:00;13:00:00;4;1408.75;;23.60226952;1393.25;546;484.25;157;1874;1708.75;24.62500048;47.07499981;1.437820866
2004-10-26 00:00:00;14:00:00;4.5;1494.5;;26.41343469;1464.5;597;450.5;158;2042.75;1785.5;24.85000038;48.27500057;1.494236725
2004-10-26 00:00:00;15:00:00;5.3;1606;;26.01092282;1572.75;591;418.5;175;2164.75;1899.5;24.9000001;50;1.552211748
2004-10-26 00:00:00;16:00:00;5.24;1669;;25.60841094;1615;585;403.5;166;2232.25;1963;24.0250001;55;1.621115138
2004-10-26 00:00:00;17:00:00;5.18;1667.416667;;25.20589906;1562.125;579;346.5;187;2256.583333;1995.833333;23.2249999;58.74999905;1.650987902
2004-10-26 00:00:00;18:00:00;5.12;1665.833333;;24.80338718;1509.25;573;325.25;180;2280.916667;2028.666667;22.52499962;61.52499962;1.657944127
2004-10-26 00:00:00;19:00:00;5.06;1664.25;;24.4008753;1456.375;567;385;134;2305.25;2061.5;22.1500001;61;1.607137608
2004-10-26 00:00:00;20:00:00;5;1464.5;;23.99836342;1403.5;561;468;127;1961.75;1735.75;22.64999962;58.30000019;1.58287392
2004-10-26 00:00:00;21:00:00;2.1;1075.5;;9.837002207;971.5;239;690.5;95;1505.75;1192;20.97500038;57.44999981;1.409808994
2004-10-26 00:00:00;22:00:00;1.4;1055;;7.904759767;895.25;175;758.25;79;1467.5;1042.75;19.77499962;63.67499924;1.4523595
2004-10-26 00:00:00;23:00:00;1.6;1075;;7.486888715;877.75;169;733.75;78;1495.25;947.5;17.74999952;78.75;1.585468653
2004-10-27 00:00:00;00:00:00;2;1134.75;;9.228796421;948.25;215;684.5;80;1568.5;992;17.60000038;80.52500153;1.606176035
2004-10-27 00:00:00;01:00:00;1.2;997.5;;5.733143019;799.25;115;785.75;67;1434.75;866.75;17.44999981;81.29999924;1.606586184
2004-10-27 00:00:00;02:00:00;0.8;953.25;;4.43458154;734.25;94;861;61;1400.5;825.25;17.44999981;81.02500153;1.601151897
2004-10-27 00:00:00;03:00:00;0.6;926.25;;3.946394404;707.75;87;874.25;56;1380.5;803.25;17.1500001;81.75000191;1.585590043
2004-10-27 00:00:00;04:00:00;0.65;894.5;;3.064050914;656;80;946.25;51;1343.25;785.5;16.95000029;81.02500153;1.552050914
2004-10-27 00:00:00;05:00:00;0.7;967.25;;5.06112132;766.5;132;832.5;56;1416.25;866.25;16.82500076;81.27499962;1.544738486
2004-10-27 00:00:00;06:00:00;1.7;1163.75;;10.52982283;997.25;295;641.25;68;1606;1113;17.5999999;78.82500076;1.572267259
2004-10-27 00:00:00;07:00:00;3.4;1421;;20.58987577;1312.75;517;502;101;1983.25;1383.75;18.04999971;75.70000076;1.552672712
2004-10-27 00:00:00;08:00:00;4.9;1465.25;;16.66610594;1515.25;555;453.5;119;2118.5;1516;17.9749999;74.84999847;1.528122482
2004-10-27 00:00:00;09:00:00;2.7;1189;;12.74233611;1075;429;613.75;108;1652.25;1222.25;18.22499943;74.00000191;1.534332978
2004-10-27 00:00:00;10:00:00;3.2;1277.75;;16.05991362;1181.5;561;584.5;132;1734;1354.25;19.69999981;65.42500114;1.485439479
2004-10-27 00:00:00;11:00:00;2.7;1168.75;;14.86243146;1144.25;427;611;130;1666;1290.5;21.04999971;57.875;1.426717336
2004-10-27 00:00:00;12:00:00;3.2;1213.666667;;16.76900883;1203;445;580.3333333;129;1738.666667;1308;20.70000013;58.59999975;1.414201488
2004-10-27 00:00:00;13:00:00;4.1;1350.5;;21.76634454;1344.75;538;501.75;117;1923.25;1419.5;19.5;67.14999962;1.506034804
2004-10-27 00:00:00;14:00:00;3.6;1339.75;;18.56376011;1255.75;556;536.5;119;1842.25;1297;18.4749999;76.20000076;1.604548612
2004-10-27 00:00:00;15:00:00;2.8;1156.75;;14.45385965;1131.25;370;622.75;113;1675;1157;19.55000019;69.67499924;1.567462691
2004-10-27 00:00:00;16:00:00;2.1;1118.25;;13.37809903;1096.25;257;646.75;102;1649.25;1130;19.94999981;65.34999943;1.506604933
2004-10-27 00:00:00;17:00:00;2.4;1149.75;;15.79129295;1173.25;266;607.75;101;1711;1195;19.9749999;63.32499981;1.462152363
2004-10-27 00:00:00;18:00:00;3.6;1247.25;;20.67168433;1315;403;544.25;116;1874;1341;19.17500019;66.375;1.459248856
2004-10-27 00:00:00;19:00:00;2.6;1194;;16.59465307;1197.75;275;586.75;101;1732.25;1228;19.32499981;67.5;1.497717252
2004-10-27 00:00:00;20:00:00;2.8;1184;;15.26785285;1157;338;585.5;94;1684.5;1272.5;18.19999981;71.375;1.477618726
2004-10-27 00:00:00;21:00:00;1.4;989.75;;7.971303323;898;176;748.25;75;1442;1006;17.82499981;71.17500114;1.439644902
2004-10-27 00:00:00;22:00:00;1.1;932.5;;5.812362009;803;159;841.5;69;1369.25;897.75;17.62499952;69.92500114;1.396912711
2004-10-27 00:00:00;23:00:00;1.3;967.75;;7.026963567;858;147;796;60;1388;893.75;16.02499986;75.89999962;1.372085329
2004-10-28 00:00:00;00:00:00;0.9;860.5;;4.453477389;735.25;99;924.5;58;1286.5;789.25;16.89999986;72;1.374878043
2004-10-28 00:00:00;01:00:00;1;904.25;;5.211861858;774;98;878;51;1328.5;805;15.69999981;76.32500076;1.351861745
2004-10-28 00:00:00;02:00:00;0.9;866;;4.43458154;734.25;109;899.25;45;1299;770.25;14.79999995;78.69999886;1.316927179
2004-10-28 00:00:00;03:00:00;0.7;880.5;;4.238247947;723.75;110.5;913;43;1277;776.25;14.75000024;79.65000153;1.328609278
2004-10-28 00:00:00;04:00:00;0.75;838.25;;3.808230047;700;112;936.25;41;1267.5;744;14.55000019;79.875;1.315574289
2004-10-28 00:00:00;05:00:00;0.8;905;;5.24730575;775.75;163;850.75;48;1327.25;825;15.20000005;77.97499847;1.338226521
2004-10-28 00:00:00;06:00:00;1.6;1054.5;;9.983293511;977;326;702.75;61;1505.5;1013.25;15.5;77.20000076;1.350243147
2004-10-28 00:00:00;07:00:00;3.4;1327.75;;19.99417874;1296.25;640;527;88;1828.75;1340.5;15.72500014;76.42500114;1.355764444
2004-10-28 00:00:00;08:00:00;4.4;1401;;25.78042927;1448.75;586.25;476.75;102;1969;1528.25;15.95000052;76.42499924;1.375082517
2004-10-28 00:00:00;09:00:00;3.5;1290.5;;19.97624379;1295.75;532.5;528.75;97;1751.5;1431.5;16.67500019;73.75;1.388639176
2004-10-28 00:00:00;10:00:00;3.4;1315.75;;20.62621805;1313.75;478.75;525.5;116;1780;1499.25;18.57499981;66.30000114;1.404727924
2004-10-28 00:00:00;11:00:00;2.4;1115.5;;12.22143467;1057.25;425;639.25;112;1531.75;1236;20.4000001;58.07499981;1.376166963
2004-10-28 00:00:00;12:00:00;2.3;1139;;13.13720461;1088.25;349;624.75;101;1580;1179.75;20.64999962;57.32499981;1.379230616
2004-10-28 00:00:00;13:00:00;2.6;1165;;14.45385965;1131.25;332;608.75;99;1640;1195.5;21.62499952;53.55000114;1.366871639
2004-10-28 00:00:00;14:00:00;2.9;1259.75;;17.45724965;1223.5;412;570.75;113;1731.25;1300.75;21.42500019;55.57500076;1.40150565
2004-10-28 00:00:00;15:00:00;4.4;1475;;25.8604479;1450.75;631;454.5;122;1991.25;1646;20.70000029;63;1.520387287
2004-10-28 00:00:00;16:00:00;5;1521;;26.63602476;1470;637.3333333;445.5;139;1977.25;1720.25;21.27499962;61.87500095;1.546273189
2004-10-28 00:00:00;17:00:00;4.233333333;1632.75;;27.41062661;1670.75;643.6666667;397.5;149;2270.75;1851.75;20.7750001;64.02500057;1.552185692
2004-10-28 00:00:00;18:00:00;3.466666667;1463.25;;28.18522846;1507.75;650;467.75;136;2092;1669.75;20.25;66.67500019;1.565571714
2004-10-28 00:00:00;19:00:00;2.7;1140.25;;14.16610652;1122;262;619.25;103;1601.5;1208;19.6500001;64.47499943;1.459394486
2004-10-28 00:00:00;20:00:00;2.5;1146.75;;12.43307727;1064.5;292;650.5;112;1562;1160.25;19.42499971;63.97500038;1.428241239
2004-10-28 00:00:00;21:00:00;1.5;987.5;;6.590699948;838.75;177;804.75;88;1382.25;936.5;20.0999999;60.82499886;1.415194115
2004-10-28 00:00:00;22:00:00;1;924;;4.814091628;754;103;890.25;63;1326.5;783.25;20.35000038;60.37499905;1.426315223
2004-10-28 00:00:00;23:00:00;1.2;950.25;;5.37472599;782;127;861.75;69;1331;807.25;20.07499981;62.60000038;1.454270418
2004-10-29 00:00:00;00:00:00;1;925.5;;4.289302117;726.5;119;924.5;65;1326;728.75;19.9000001;64.85000038;1.490514413
2004-10-29 00:00:00;01:00:00;0.8;879;;2.881003345;644.5;83;1022.75;50;1288.25;612.25;18.17499971;74.69999886;1.544063328
2004-10-29 00:00:00;02:00:00;0.6;864;;2.514599022;620.5;65;1072.75;43;1285.5;574;18.4000001;73.77500153;1.546305655
2004-10-29 00:00:00;03:00:00;0.6;868.25;;2.162700343;596;74.5;1092.25;49.5;1275.5;578.75;18.67499971;73.47500038;1.566380309
2004-10-29 00:00:00;04:00:00;0.85;894.25;;2.741114798;635.5;84;1009.75;56;1308;686.5;18.24999952;76.60000038;1.590699636
2004-10-29 00:00:00;05:00:00;1.1;1008.75;;6.085164331;815.75;200;799.25;69;1430;855.5;18.49999952;76.39999962;1.611245127
2004-10-29 00:00:00;06:00:00;1.3;1069.25;;7.748421496;888.75;242;738.25;91;1468.5;976;19.2750001;71.625;1.584372921
2004-10-29 00:00:00;07:00:00;2.9;1310.75;;15.92943206;1177.5;366;574;111;1769.25;1208.25;20.17500019;66.92499924;1.564266744
2004-10-29 00:00:00;08:00:00;3.7;1369.5;;22.79955571;1372.25;404;485;124;1945.25;1399.5;20.7750001;64.72499847;1.569156043
2004-10-29 00:00:00;09:00:00;3;1245.75;;16.56980854;1197;429;565.5;119;1745.75;1277.75;21.875;61.82499981;1.60209578
2004-10-29 00:00:00;10:00:00;1.4;1038.5;;8.431329042;916.75;169;735.25;77;1467.25;933.75;23.5250001;57.72500038;1.65151017
2004-10-29 00:00:00;11:00:00;2.6;1296.25;;13.89618138;1113.25;419;603.75;101;1736;1072.5;19.82500029;81.02499771;1.8537577
2004-10-29 00:00:00;12:00:00;4.2;1523.25;;24.94662734;1427.75;603;458.25;116;2113.5;1362.5;20.17500019;86.52500153;2.022386013
2004-10-29 00:00:00;13:00:00;5.1;1423.5;;22.3555938;1360.5;589;483.75;137;1983.25;1345.75;20.1500001;82.19999886;1.918366216
2004-10-29 00:00:00;14:00:00;5.5;1512.75;;26.11118715;1457;590.5;463;163;2124.5;1392.5;19.70000029;82.22500038;1.866874485
2004-10-29 00:00:00;15:00:00;4.5;1337.75;;18.14865013;1243.75;592;558;144;1846.5;1255.25;20.17499971;79.14999962;1.850006873
2004-10-29 00:00:00;16:00:00;2.7;1214.25;;13.88850178;1113;305;615.75;118;1664.25;1213.25;20.07500029;75.375;1.751048487
2004-10-29 00:00:00;17:00:00;3.1;1290.25;;18.47694893;1253.25;371;549.5;135;1806.5;1331.75;20.17500019;72.27499962;1.6893146
2004-10-29 00:00:00;18:00:00;4.2;1352.75;;20.9453776;1322.5;465;519.25;129;1860;1429.75;19.97500038;73.32499886;1.693048935
2004-10-29 00:00:00;19:00:00;3.1;1129.5;;12.93540322;1081.5;390;647;128;1591;1101.75;18.2750001;74.92499924;1.558323341
2004-10-29 00:00:00;20:00:00;1.7;969;;6.691615196;843.25;227;828.25;103;1375;894.5;18.94999981;70.37499809;1.52592659
2004-10-29 00:00:00;21:00:00;1.8;1038.25;;6.969633229;855.5;284;801.25;116;1415;904.5;17.27499962;76.32500076;1.491939784
2004-10-29 00:00:00;22:00:00;1.7;1020.25;;7.281591093;869;211;792.75;95;1409.5;869.25;17.125;77.87500191;1.508080714
2004-10-29 00:00:00;23:00:00;2.1;1097;;9.106579509;943.5;297;716.25;107;1488.5;982.25;17.34999943;79.27499962;1.556854889
2004-10-30 00:00:00;00:00:00;2.4;1122.5;;9.88344956;973.25;351;689.5;108;1519.5;998.5;17.29999971;79.90000153;1.564253692
2004-10-30 00:00:00;01:00:00;1.8;1022.75;;6.866943662;851;259;781.75;94;1413;880.75;16.87499952;80.62499809;1.537176019
2004-10-30 00:00:00;02:00:00;1.5;1014.5;;6.468248062;833.25;214;785.5;84;1400;867.75;16.87499952;81.35000229;1.550998767
2004-10-30 00:00:00;03:00:00;1.4;979.25;;5.854801514;805;193.5;808.5;78;1383.25;843;16.75;81.50000191;1.541774372
2004-10-30 00:00:00;04:00:00;1.2;931.3333333;;5.422629989;784.3333333;173;826.3333333;72;1372.333333;833;16.90000025;79.80000051;1.523823212
2004-10-30 00:00:00;05:00:00;1;922.25;;5.395234085;783;192;857.25;76;1366.75;824.75;16.69999981;79.70000076;1.503018851
2004-10-30 00:00:00;06:00:00;1.4;989;;7.790381565;890.5;237;761.75;82;1453;901.25;16.77499962;79.04999733;1.497764129
2004-10-30 00:00:00;07:00:00;2.4;1148.75;;13.59041058;1103.25;413;621.5;94;1662;1090;16.77499962;79.77499962;1.511500783
2004-10-30 00:00:00;08:00:00;3.1;1202.25;;15.36392148;1160;455;584.75;102;1723;1164.75;16.89999962;79.875;1.525255306
2004-10-30 00:00:00;09:00:00;3;1205.75;;14.43824238;1130.75;493;591.5;106;1675.25;1200.5;17.37499952;79.27499962;1.559278567
2004-10-30 00:00:00;10:00:00;2.7;1223.75;;14.29023755;1126;482;596;108;1655.5;1231.25;18.04999971;76.57500076;1.570619721
2004-10-30 00:00:00;11:00:00;4;1371.25;;20.30915017;1305;599;521.25;152;1844.75;1461;21.19999981;64.375;1.601454372
2004-10-30 00:00:00;12:00:00;3.7;1327.25;;18.66816243;1258.75;481;538.5;160;1825.5;1434.25;22.40000057;60.80000019;1.626146323
2004-10-30 00:00:00;13:00:00;3.4;1300.5;;17.26301615;1217.75;406;553;133;1806.25;1399;22.64999962;61.125;1.659574065
2004-10-30 00:00:00;14:00:00;3.4;1300.75;;16.92742826;1207.75;419;559.5;147;1780.75;1417.25;23.57499981;57.32499981;1.644965188
2004-10-30 00:00:00;15:00:00;3.2;1313.75;;16.3633884;1190.75;387;563.5;135;1776.5;1394.5;23.5;58.25;1.664046266
2004-10-30 00:00:00;16:00:00;3.9;1393.75;;19.12345318;1271.75;461;526;135;1869;1442;22.94999981;61.55000019;1.701442937
2004-10-30 00:00:00;17:00:00;3.7;1384.75;;18.69430201;1259.5;493;528.25;129;1850;1424.5;22.2750001;64.25;1.705548774
2004-10-30 00:00:00;18:00:00;4.3;1440.25;;22.40264681;1361.75;532;485.75;117;1968.25;1495.5;21.57500029;68.00000191;1.730472249
2004-10-30 00:00:00;19:00:00;4.9;1492.5;;25.29262437;1436.5;581;469.75;116;2015;1551.25;21.19999981;67.35000038;1.67546334
2004-10-30 00:00:00;20:00:00;4;1319;;17.66942296;1229.75;494;550.5;109;1784.75;1380.75;20.82500029;65.80000019;1.60007263
2004-10-30 00:00:00;21:00:00;2.8;1187;;13.80414566;1110.25;392;611.5;96;1658.25;1228.5;20.42500019;64.80000019;1.537866088
2004-10-30 00:00:00;22:00:00;2.4;1119.25;;10.1708123;984;311;688;90;1538.5;1081.5;20.125;66.72499847;1.554839032
2004-10-30 00:00:00;23:00:00;1.9;1099.5;;8.612148272;924;236;744.25;82;1494.25;962.75;19.5;70.04999924;1.571075763
2004-10-31 00:00:00;00:00:00;2;1075.75;;7.886652812;894.5;270;757;86;1491.5;938.75;19.2750001;70.42500114;1.557828479
2004-10-31 00:00:00;01:00:00;1.5;971.75;;5.733143019;799.25;199;833;72;1425.25;824.75;19.67500019;68.64999962;1.556276971
2004-10-31 00:00:00;02:00:00;1.3;972.75;;6.357778865;828.25;146;818;61;1444.75;811.25;19.70000029;68.20000076;1.548444399
2004-10-31 00:00:00;03:00:00;1;917.5;;4.586705931;742.25;110;905.25;53;1386.25;720;19.85000038;68.39999962;1.567307612
2004-10-31 00:00:00;04:00:00;0.75;844.25;;2.660887578;630.25;74;1035.25;45;1320;626.75;18.42500019;74.22500038;1.558142022
2004-10-31 00:00:00;05:00:00;0.5;817;;2.052721103;588;55;1133.75;37;1310.25;588.5;18.94999981;71.25;1.544899076
2004-10-31 00:00:00;06:00:00;0.4;790.75;;1.202909806;518.5;43;1291;31;1295;539.5;18.07499981;78.97500038;1.622355412
2004-10-31 00:00:00;07:00:00;0.4;818.75;;1.413109373;537.25;46;1264;30;1314.75;550.5;20.375;71.15000153;1.683430182
2004-10-31 00:00:00;08:00:00;0.9;972;;4.601079631;743;139;944;41;1476.75;741.5;20.62500048;70.74999809;1.699646859
2004-10-31 00:00:00;09:00:00;1.3;997;;5.685834258;797;169;811.5;64;1469.75;824.25;19.2750001;74.09999847;1.639120852
2004-10-31 00:00:00;10:00:00;2.1;1193.75;;10.59815535;999.75;254;652.5;74;1642;1058.75;22.19999981;64.35000134;1.700510143
2004-10-31 00:00:00;11:00:00;2.4;1239.75;;10.9773462;1013.5;303;627.5;77;1643;1143.5;22.95000029;64.57500076;1.785063879
2004-10-31 00:00:00;12:00:00;2;1116.5;;8.562103762;922;259;716.75;83;1585.25;994;24.3499999;57.35000038;1.723329325
2004-10-31 00:00:00;13:00:00;1.8;1140.5;;8.800921243;931.5;226;689;71;1594.75;1013.75;21.95000029;67;1.744069645
2004-10-31 00:00:00;14:00:00;1.5;1061.5;;7.528239978;879.5;161;719.25;62;1579.75;923.75;22.94999981;65.65000153;1.814780358
2004-10-31 00:00:00;15:00:00;1.6;1159.5;;11.59582949;1035.5;182;621.5;62;1727;1022.5;23.22499943;63.89999962;1.795712766
2004-10-31 00:00:00;16:00:00;2.2;1168.75;;10.13050449;982.5;289;672.25;79;1632.75;1033;22.9749999;62.30000019;1.724755857
2004-10-31 00:00:00;17:00:00;2.3;1185;;10.76981029;1006;340;666;93;1638.25;1064.75;22.375;63.20000076;1.687797453
2004-10-31 00:00:00;18:00:00;3.5;1570.5;;16.58152156;1559;544;440.25;106;2277.25;1515.5;21.69999981;66.60000038;1.707695692
2004-10-31 00:00:00;19:00:00;4.7;1463.5;;22.39323283;1361.5;543;487;100;1987;1648;21.20000029;70.25000191;1.747606616
2004-10-31 00:00:00;20:00:00;4.1;1423.25;;20.62621805;1313.75;501;508.25;89;1912;1466;20.79999971;70.85000038;1.72025902
2004-10-31 00:00:00;21:00:00;4.1;1317.5;;17.54198784;1226;521;543.25;83;1847.75;1365;20.02499962;73.24999809;1.696492607
2004-10-31 00:00:00;22:00:00;2.7;1228.5;;13.92691788;1114.25;352;598;76;1722.5;1247.25;19.67500019;73.69999886;1.670759091
2004-10-31 00:00:00;23:00:00;2.6;1187;;13.64371102;1105;321;610.75;68;1699.5;1182.5;19.9000001;72.57500076;1.66806606
2004-11-01 00:00:00;00:00:00;3.2;1352.5;;15.86436153;1175.5;318;583.5;69;1723;1430.083333;20.07500029;71.29999924;1.656381503
2004-11-01 00:00:00;01:00:00;3.7;1406.5;;17.84849234;1235;338;547.75;77;1780;1677.666667;20.05000019;71.125;1.649794846
2004-11-01 00:00:00;02:00:00;3.5;1333;;16.68588538;1200.5;353;552;68;1767;1925.25;19.62500048;73.20000076;1.654349792
2004-11-01 00:00:00;03:00:00;3;1268.5;;16.02725069;1180.5;322;558.5;60;1756;1762;19.07499981;75.82499886;1.656789951
2004-11-01 00:00:00;04:00:00;2.85;1252.5;;16.87733247;1206.25;291;540.25;52;1779.25;1579;18.44999981;77.94999886;1.638866326
2004-11-01 00:00:00;05:00:00;2.7;1212;;14.99705496;1148.5;279;562;49;1709.75;1599.25;18.39999962;78.09999847;1.636956465
2004-11-01 00:00:00;06:00:00;1.8;1060.75;;9.579934069;961.75;200;679.25;45;1553.5;1395;19.1500001;74.70000076;1.639751958
2004-11-01 00:00:00;07:00:00;1.3;1027.5;;7.784381355;890.25;180;733;51;1525.25;1323;19.42500019;75.10000038;1.6766068
2004-11-01 00:00:00;08:00:00;1.5;1066.5;;8.718905392;928.25;213;711.25;51;1564;1308.75;19.07499981;75.60000038;1.651873694
2004-11-01 00:00:00;09:00:00;1.9;1110.75;;9.797264455;970;266;666.5;62;1593.75;1440.75;20.3499999;71.12500191;1.680276134
2004-11-01 00:00:00;10:00:00;2.2;1189.25;;12.43307727;1064.5;247;609;74;1683.25;1830;23.125;61.32499981;1.713074785
2004-11-01 00:00:00;11:00:00;2.6;1293;;13.91154601;1113.75;326;583.75;88;1702;1703.75;25.07500029;56;1.756544186
2004-11-01 00:00:00;12:00:00;2.7;1285.25;;12.4550597;1065.25;319;596.75;90;1686;1576.25;25.8499999;56.07499981;1.84103386
2004-11-01 00:00:00;13:00:00;2.5;1236.25;;10.89412921;1010.5;320;631;91;1705.75;1304.5;23.7249999;68.17500019;1.973882184
2004-11-01 00:00:00;14:00:00;1.5;1082;;6.479339579;833.75;174;746.5;64;1561.75;990.5;23.14999962;70.77499771;1.980013271
2004-11-01 00:00:00;15:00:00;2;1188.25;;9.371177606;953.75;216;664;72;1635.75;1148;23.87499952;66.27499962;1.93608895
2004-11-01 00:00:00;16:00:00;3.1;1347.75;;15.27584875;1157.25;376;564;88;1810;1307.25;23.79999971;64.97500038;1.889655373
2004-11-01 00:00:00;17:00:00;3.7;1394;;16.44582406;1193.25;496;546.75;110;1810.5;1386;23.2249999;65.60000134;1.843486133
2004-11-01 00:00:00;18:00:00;4;1472.25;;19.77941248;1290.25;523;510;95;1942;1420.25;21.82500029;72.72500038;1.878874462
2004-11-01 00:00:00;19:00:00;4.1;1291;;15.81563316;1174;465;567;91;1745.666667;1341.333333;21.70000013;67.30000051;1.725644482
2004-11-01 00:00:00;20:00:00;3.1;1264;;14.50075462;1132.75;407;592.75;94;1750;1258.25;21.30000019;66.30000019;1.659366138
2004-11-01 00:00:00;21:00:00;3.2;1263.75;;14.67325656;1138.25;412;578.75;86;1732.5;1244.75;20.42500067;71.64999962;1.700433758
2004-11-01 00:00:00;22:00:00;3.2;1260;;15.3478922;1159.5;403;567.5;79;1755;1231;19.60000038;75.25000191;1.698077651
2004-11-01 00:00:00;23:00:00;2.7;1183.5;;12.99505736;1083.5;357;611.5;71;1674.25;1151.25;19.2750001;75.77499962;1.67617253
2004-11-02 00:00:00;00:00:00;2.3;1121.75;;10.49572725;996;259;660;62;1586;1048;18.42500019;76.29999924;1.6017007
2004-11-02 00:00:00;01:00:00;1.6;982.75;;7.569688303;881.25;227;752.25;56;1472;927.75;18.17500019;76.375;1.57868597
2004-11-02 00:00:00;02:00:00;1.1;885.25;;4.784802737;752.5;147;878.25;49;1374;812.75;17.92500019;74.77499962;1.521868416
2004-11-02 00:00:00;03:00:00;0.7;825;;3.1492096;661.25;109.5;987.25;43.5;1334;752.5;17.52499962;74.45000076;1.478097762
2004-11-02 00:00:00;04:00:00;0.65;790.75;;2.60420556;626.5;72;1069;38;1306;709;17.19999981;73.95000076;1.438779376
2004-11-02 00:00:00;05:00:00;0.6;802;;2.748808428;636;96;1016;35;1288.5;721.25;17.55000019;73.20000076;1.455540561
2004-11-02 00:00:00;06:00:00;0.5;803.75;;2.991851351;651.5;73;1054;37;1294;710;17.92500019;69.27500057;1.409928932
2004-11-02 00:00:00;07:00:00;1.5;1013.5;;8.68744804;927;309;746.5;56;1496.5;951;16.14999962;76.29999924;1.390181788
2004-11-02 00:00:00;08:00:00;3.4;1315.5;;20.73540879;1316.75;607;537.5;85;1859.75;1336;17.07499981;72.79999924;1.405414064
2004-11-02 00:00:00;09:00:00;4.4;1296;;25.22326246;1434.75;562;504;112;1898.5;1489.25;20.79999971;57.94999981;1.40704318
2004-11-02 00:00:00;10:00:00;4.4;1380.75;;23.62152595;1393.75;560;494.5;107;1911;1557.5;20.5999999;60.15000057;1.442803494
2004-11-02 00:00:00;11:00:00;4.65;1570;;24.62111762;1616.75;567.6666667;425.5;151;2169.75;1944.25;22.07499981;56.62500095;1.48514701
2004-11-02 00:00:00;12:00:00;4.9;1426;;25.6207093;1444.75;575.3333333;477;151;1969.5;1782.25;23.95000029;50.02500057;1.467915229
